Samplingpoint,Pollutant,Start,End,Value,Unit
NL/SPO-NL00247_06001_101,6001,2020-09-03 03:00:00,2020-09-03 04:00:00,11.199,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 04:00:00,2020-09-03 05:00:00,16.0402,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 05:00:00,2020-09-03 06:00:00,20.0288,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 06:00:00,2020-09-03 07:00:00,21.9202,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 07:00:00,2020-09-03 08:00:00,12.1888,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 08:00:00,2020-09-03 09:00:00,8.5314,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 09:00:00,2020-09-03 10:00:00,8.0689,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 10:00:00,2020-09-03 11:00:00,7.5955,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 11:00:00,2020-09-03 12:00:00,16.4028,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 12:00:00,2020-09-03 13:00:00,8.1747,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 13:00:00,2020-09-03 14:00:00,13.2668,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 14:00:00,2020-09-03 15:00:00,16.8928,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 15:00:00,2020-09-03 16:00:00,14.874,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 16:00:00,2020-09-03 17:00:00,7.8895,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 17:00:00,2020-09-03 18:00:00,6.6469,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 18:00:00,2020-09-03 19:00:00,10.4738,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 19:00:00,2020-09-03 20:00:00,8.847,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 20:00:00,2020-09-03 21:00:00,6.5293,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 21:00:00,2020-09-03 22:00:00,4.5997,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 22:00:00,2020-09-03 23:00:00,3.2512,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-03 23:00:00,2020-09-04 00:00:00,2.8768,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 00:00:00,2020-09-04 01:00:00,6.4186,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 01:00:00,2020-09-04 02:00:00,6.7263,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 02:00:00,2020-09-04 03:00:00,4.3174,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 03:00:00,2020-09-04 04:00:00,4.7643,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 04:00:00,2020-09-04 05:00:00,6.4274,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 05:00:00,2020-09-04 06:00:00,4.6996,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 06:00:00,2020-09-04 07:00:00,2.8739,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 07:00:00,2020-09-04 08:00:00,3.3374,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 08:00:00,2020-09-04 09:00:00,5.3043,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 09:00:00,2020-09-04 10:00:00,3.7236,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 10:00:00,2020-09-04 11:00:00,6.4274,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 11:00:00,2020-09-04 12:00:00,12.7768,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 12:00:00,2020-09-04 13:00:00,7.8572,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 13:00:00,2020-09-04 14:00:00,17.1672,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 14:00:00,2020-09-04 15:00:00,8.4148,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 15:00:00,2020-09-04 16:00:00,10.9148,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 16:00:00,2020-09-04 17:00:00,11.4832,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 17:00:00,2020-09-04 18:00:00,14.6388,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 18:00:00,2020-09-04 19:00:00,7.8249,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 19:00:00,2020-09-04 20:00:00,10.9932,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 20:00:00,2020-09-04 21:00:00,6.8899,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 21:00:00,2020-09-04 22:00:00,7.1193,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 22:00:00,2020-09-04 23:00:00,12.4338,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-04 23:00:00,2020-09-05 00:00:00,12.4534,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 00:00:00,2020-09-05 01:00:00,11.8556,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 01:00:00,2020-09-05 02:00:00,10.9246,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 02:00:00,2020-09-05 03:00:00,7.4289,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 03:00:00,2020-09-05 04:00:00,7.9866,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 04:00:00,2020-09-05 05:00:00,7.8131,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 05:00:00,2020-09-05 06:00:00,3.3335,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 06:00:00,2020-09-05 07:00:00,10.0524,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 07:00:00,2020-09-05 08:00:00,5.0446,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 08:00:00,2020-09-05 09:00:00,1.3863,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 09:00:00,2020-09-05 10:00:00,6.3696,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 10:00:00,2020-09-05 11:00:00,13.7274,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 11:00:00,2020-09-05 12:00:00,11.395,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 12:00:00,2020-09-05 13:00:00,9.533,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 13:00:00,2020-09-05 14:00:00,10.66,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 14:00:00,2020-09-05 15:00:00,7.1212,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 15:00:00,2020-09-05 16:00:00,2.8964,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 16:00:00,2020-09-05 17:00:00,1.8625,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 17:00:00,2020-09-05 18:00:00,4.1626,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 18:00:00,2020-09-05 19:00:00,4.6085,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 19:00:00,2020-09-05 20:00:00,1.5499,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 20:00:00,2020-09-05 21:00:00,5.9344,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 21:00:00,2020-09-05 22:00:00,10.66,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 22:00:00,2020-09-05 23:00:00,9.4056,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-05 23:00:00,2020-09-06 00:00:00,6.0814,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 00:00:00,2020-09-06 01:00:00,9.5526,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 01:00:00,2020-09-06 02:00:00,9.631,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 02:00:00,2020-09-06 03:00:00,8.5314,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 03:00:00,2020-09-06 04:00:00,8.9352,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 04:00:00,2020-09-06 05:00:00,8.0728,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 05:00:00,2020-09-06 06:00:00,14.2664,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 06:00:00,2020-09-06 07:00:00,8.0767,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 07:00:00,2020-09-06 08:00:00,8.4981,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 08:00:00,2020-09-06 09:00:00,10.1994,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 09:00:00,2020-09-06 10:00:00,17.52,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 10:00:00,2020-09-06 11:00:00,5.5503,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 11:00:00,2020-09-06 12:00:00,19.235,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 12:00:00,2020-09-06 13:00:00,7.3231,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 13:00:00,2020-09-06 14:00:00,4.5076,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 14:00:00,2020-09-06 15:00:00,6.1834,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 15:00:00,2020-09-06 16:00:00,3.9137,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 16:00:00,2020-09-06 17:00:00,0.6816,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 17:00:00,2020-09-06 18:00:00,8.0189,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 18:00:00,2020-09-06 19:00:00,3.6246,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 19:00:00,2020-09-06 20:00:00,-1.8673,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 20:00:00,2020-09-06 21:00:00,4.2322,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 21:00:00,2020-09-06 22:00:00,5.1289,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 22:00:00,2020-09-06 23:00:00,10.366,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-06 23:00:00,2020-09-07 00:00:00,7.7269,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 00:00:00,2020-09-07 01:00:00,9.6604,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 01:00:00,2020-09-07 02:00:00,8.7098,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 02:00:00,2020-09-07 03:00:00,8.0091,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 03:00:00,2020-09-07 04:00:00,10.1994,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 04:00:00,2020-09-07 05:00:00,8.994,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 05:00:00,2020-09-07 06:00:00,6.203,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 06:00:00,2020-09-07 07:00:00,7.9258,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 07:00:00,2020-09-07 08:00:00,14.2076,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 08:00:00,2020-09-07 09:00:00,8.3639,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 09:00:00,2020-09-07 10:00:00,15.6972,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 10:00:00,2020-09-07 11:00:00,7.8856,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 11:00:00,2020-09-07 12:00:00,7.8768,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 12:00:00,2020-09-07 13:00:00,11.5224,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 13:00:00,2020-09-07 14:00:00,10.9344,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 14:00:00,2020-09-07 15:00:00,10.807,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 15:00:00,2020-09-07 16:00:00,7.3456,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 16:00:00,2020-09-07 17:00:00,8.5069,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 17:00:00,2020-09-07 18:00:00,8.749,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 18:00:00,2020-09-07 19:00:00,8.5393,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 19:00:00,2020-09-07 20:00:00,7.3241,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 20:00:00,2020-09-07 21:00:00,9.9838,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 21:00:00,2020-09-07 22:00:00,9.3958,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 22:00:00,2020-09-07 23:00:00,8.6069,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-07 23:00:00,2020-09-08 00:00:00,12.277,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 00:00:00,2020-09-08 01:00:00,10.8658,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 01:00:00,2020-09-08 02:00:00,6.6606,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 02:00:00,2020-09-08 03:00:00,13.4628,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 03:00:00,2020-09-08 04:00:00,8.7784,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 04:00:00,2020-09-08 05:00:00,5.1573,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 05:00:00,2020-09-08 06:00:00,7.1585,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 06:00:00,2020-09-08 07:00:00,4.192,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 07:00:00,2020-09-08 08:00:00,4.684,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 08:00:00,2020-09-08 09:00:00,7.1398,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 09:00:00,2020-09-08 10:00:00,5.2671,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 10:00:00,2020-09-08 11:00:00,7.1732,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 11:00:00,2020-09-08 12:00:00,11.5616,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 12:00:00,2020-09-08 13:00:00,7.6769,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 13:00:00,2020-09-08 14:00:00,6.6175,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 14:00:00,2020-09-08 15:00:00,5.9423,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 15:00:00,2020-09-08 16:00:00,10.807,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 16:00:00,2020-09-08 17:00:00,8.8176,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 17:00:00,2020-09-08 18:00:00,5.513,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 18:00:00,2020-09-08 19:00:00,5.3553,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 19:00:00,2020-09-08 20:00:00,8.1747,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 20:00:00,2020-09-08 21:00:00,10.4248,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 21:00:00,2020-09-08 22:00:00,5.2749,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 22:00:00,2020-09-08 23:00:00,4.3508,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-08 23:00:00,2020-09-09 00:00:00,6.7655,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 00:00:00,2020-09-09 01:00:00,4.6712,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 01:00:00,2020-09-09 02:00:00,8.014,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 02:00:00,2020-09-09 03:00:00,9.0136,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 03:00:00,2020-09-09 04:00:00,6.5538,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 04:00:00,2020-09-09 05:00:00,10.1994,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 05:00:00,2020-09-09 06:00:00,6.9938,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 06:00:00,2020-09-09 07:00:00,8.7784,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 07:00:00,2020-09-09 08:00:00,10.6404,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 08:00:00,2020-09-09 09:00:00,11.2382,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 09:00:00,2020-09-09 10:00:00,21.2244,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 10:00:00,2020-09-09 11:00:00,14.0998,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 11:00:00,2020-09-09 12:00:00,16.3734,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 12:00:00,2020-09-09 13:00:00,15.56,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 13:00:00,2020-09-09 14:00:00,21.0186,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 14:00:00,2020-09-09 15:00:00,6.0667,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 15:00:00,2020-09-09 16:00:00,6.2069,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 16:00:00,2020-09-09 17:00:00,4.3263,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 17:00:00,2020-09-09 18:00:00,1.7459,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 18:00:00,2020-09-09 19:00:00,4.1195,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 19:00:00,2020-09-09 20:00:00,5.7482,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 20:00:00,2020-09-09 21:00:00,2.9425,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 21:00:00,2020-09-09 22:00:00,5.3964,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 22:00:00,2020-09-09 23:00:00,3.5766,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-09 23:00:00,2020-09-10 00:00:00,3.2502,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 00:00:00,2020-09-10 01:00:00,4.0548,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 01:00:00,2020-09-10 02:00:00,5.4268,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 02:00:00,2020-09-10 03:00:00,3.0219,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 03:00:00,2020-09-10 04:00:00,1.6901,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 04:00:00,2020-09-10 05:00:00,2.1663,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 05:00:00,2020-09-10 06:00:00,1.2736,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 06:00:00,2020-09-10 07:00:00,1.8067,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 07:00:00,2020-09-10 08:00:00,2.1997,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 08:00:00,2020-09-10 09:00:00,3.4325,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 09:00:00,2020-09-10 10:00:00,8.4315,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 10:00:00,2020-09-10 11:00:00,6.3852,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 11:00:00,2020-09-10 12:00:00,18.157,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 12:00:00,2020-09-10 13:00:00,13.9234,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 13:00:00,2020-09-10 14:00:00,2.3437,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 14:00:00,2020-09-10 15:00:00,1.3108,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 15:00:00,2020-09-10 16:00:00,2.6897,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 16:00:00,2020-09-10 17:00:00,3.5599,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 17:00:00,2020-09-10 18:00:00,4.6056,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 18:00:00,2020-09-10 19:00:00,6.8831,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 19:00:00,2020-09-10 20:00:00,5.8845,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 20:00:00,2020-09-10 21:00:00,7.1202,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 21:00:00,2020-09-10 22:00:00,6.7586,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 22:00:00,2020-09-10 23:00:00,7.6828,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-10 23:00:00,2020-09-11 00:00:00,5.8894,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 00:00:00,2020-09-11 01:00:00,1.9654,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 01:00:00,2020-09-11 02:00:00,1.9027,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 02:00:00,2020-09-11 03:00:00,5.3778,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 03:00:00,2020-09-11 04:00:00,6.6547,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 04:00:00,2020-09-11 05:00:00,8.4462,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 05:00:00,2020-09-11 06:00:00,8.4011,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 06:00:00,2020-09-11 07:00:00,10.7188,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 07:00:00,2020-09-11 08:00:00,16.4812,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 08:00:00,2020-09-11 09:00:00,28.38595,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 09:00:00,2020-09-11 10:00:00,28.3784,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 10:00:00,2020-09-11 11:00:00,21.3812,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 11:00:00,2020-09-11 12:00:00,10.5032,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 12:00:00,2020-09-11 13:00:00,9.1312,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 13:00:00,2020-09-11 14:00:00,8.9352,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 14:00:00,2020-09-11 15:00:00,7.8827,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 15:00:00,2020-09-11 16:00:00,5.8962,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 16:00:00,2020-09-11 17:00:00,3.0474,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 17:00:00,2020-09-11 18:00:00,2.8768,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 18:00:00,2020-09-11 19:00:00,5.0456,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 19:00:00,2020-09-11 20:00:00,9.7976,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 20:00:00,2020-09-11 21:00:00,8.4138,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 21:00:00,2020-09-11 22:00:00,10.9442,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 22:00:00,2020-09-11 23:00:00,10.3464,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-11 23:00:00,2020-09-12 00:00:00,10.9344,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 00:00:00,2020-09-12 01:00:00,15.2856,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 01:00:00,2020-09-12 02:00:00,14.9524,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 02:00:00,2020-09-12 03:00:00,16.8928,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 03:00:00,2020-09-12 04:00:00,13.2668,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 04:00:00,2020-09-12 05:00:00,9.7094,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 05:00:00,2020-09-12 06:00:00,10.6796,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 06:00:00,2020-09-12 07:00:00,8.3394,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 07:00:00,2020-09-12 08:00:00,8.2619,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 08:00:00,2020-09-12 09:00:00,12.0026,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 09:00:00,2020-09-12 10:00:00,-10.65125,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 10:00:00,2020-09-12 11:00:00,7.9483,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 11:00:00,2020-09-12 12:00:00,9.239,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 12:00:00,2020-09-12 13:00:00,8.2286,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 13:00:00,2020-09-12 14:00:00,5.1005,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 14:00:00,2020-09-12 15:00:00,6.9046,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 15:00:00,2020-09-12 16:00:00,5.3709,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 16:00:00,2020-09-12 17:00:00,4.7016,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 17:00:00,2020-09-12 18:00:00,4.731,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 18:00:00,2020-09-12 19:00:00,2.3712,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 19:00:00,2020-09-12 20:00:00,-0.0122,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 20:00:00,2020-09-12 21:00:00,1.6293,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 21:00:00,2020-09-12 22:00:00,3.1934,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 22:00:00,2020-09-12 23:00:00,5.6267,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-12 23:00:00,2020-09-13 00:00:00,3.8529,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-13 00:00:00,2020-09-13 01:00:00,13.9332,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-13 01:00:00,2020-09-13 02:00:00,7.1673,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-13 02:00:00,2020-09-13 03:00:00,6.4734,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-09-13 03:00:00,2020-09-13 04:00:00,11.6302,ug.m-3
